Level,Date and Time,Source,Event ID,Task Category
Information,04-07-2026 23:42:27,Chrome,256,Browser Events,[14876:19936:0704/234227.488:INFO:rlz\lib\rlz_lib.cc:442] Attempting to send RLZ ping brand=CHBD
Information,04-07-2026 23:42:19,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,04-07-2026 23:42:12,Windows Error Reporting,1001,"Fault bucket 1450548301195742217, type 5
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5efee5d6-5dde-4a46-bdbd-b9c28b56cbef.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260703_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4e810d58-878a-4783-9569-90b974cb534b.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b1ff8259-2a21-4ecc-86d6-afbb0963eb67.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.107fbc1d-eefd-4361-879e-5819d0e114b4.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.f639591a-bce4-451f-a28a-c80d51ee43e1.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3aec9148-f819-4c7f-a2e6-ae547699799d.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_b8304d4d-60f0-4309-8af5-84184927f4a3

Analysis symbol: 
Rechecking for solution: 0
Report Id: b8304d4d-60f0-4309-8af5-84184927f4a3
Report Status: 268435462
Hashed bucket: e6324369a2fda705642161fe9e518c09
Cab Guid: 0"
Information,04-07-2026 23:41:27,Chrome,256,Browser Events,[14876:5000:0704/234127.476:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,04-07-2026 23:41:14,edgeupdate,0,Service stopped.
Information,04-07-2026 23:41:09,Windows Error Reporting,1001,"Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5efee5d6-5dde-4a46-bdbd-b9c28b56cbef.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260703_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4e810d58-878a-4783-9569-90b974cb534b.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b1ff8259-2a21-4ecc-86d6-afbb0963eb67.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.107fbc1d-eefd-4361-879e-5819d0e114b4.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.f639591a-bce4-451f-a28a-c80d51ee43e1.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3aec9148-f819-4c7f-a2e6-ae547699799d.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3

Analysis symbol: 
Rechecking for solution: 0
Report Id: b8304d4d-60f0-4309-8af5-84184927f4a3
Report Status: 6
Hashed bucket: 
Cab Guid: 0"
Information,04-07-2026 23:41:09,Windows Error Reporting,1001,"Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5efee5d6-5dde-4a46-bdbd-b9c28b56cbef.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260703_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4e810d58-878a-4783-9569-90b974cb534b.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b1ff8259-2a21-4ecc-86d6-afbb0963eb67.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.107fbc1d-eefd-4361-879e-5819d0e114b4.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.f639591a-bce4-451f-a28a-c80d51ee43e1.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3aec9148-f819-4c7f-a2e6-ae547699799d.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_8e644caec23697d6cd7852a4dada238d7603bb0_00000000_cab_b8304d4d-60f0-4309-8af5-84184927f4a3

Analysis symbol: 
Rechecking for solution: 0
Report Id: b8304d4d-60f0-4309-8af5-84184927f4a3
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,04-07-2026 23:41:08,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-10T18:11:08Z. Reason: RulesEngine.
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:34,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:33,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:33,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:33,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:33,SpotifySessionConnectedTask,1,Incorrect function. 
Information,04-07-2026 23:40:26,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,04-07-2026 23:40:26,Microsoft-Windows-Winlogon,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
Information,04-07-2026 23:40:23,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,04-07-2026 23:40:23,IPF,19,ESIF(2.3.20303.5058) TYPE: INFO MODULE: IPF TIME 175438772 ms

    DPTF Build Version:  9.1.10009.1745    DPTF Build Date:  Mar 11 2026 16:58:52    Message:  EPO Modes Status:DC Endurance Gaming(Status: Enabled);DC Better Battery(Status: Disabled);DC Balanced(Status: Enabled);AC Balanced(Status: Enabled);AC Quiet(Status: Disabled);AC Collaboration(Status: Enabled    Policy:  Energy Performance Optimizer Policy [2]        
Information,04-07-2026 23:40:19,DellTechHub,0,PowerEvent handled successfully by the service.
Information,04-07-2026 23:40:19,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,04-07-2026 23:40:18,DellTechHub,0,PowerEvent handled successfully by the service.
Information,04-07-2026 23:40:18,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,04-07-2026 00:32:42,DellTechHub,0,PowerEvent handled successfully by the service.
Information,04-07-2026 00:32:42,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,04-07-2026 00:32:41,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,04-07-2026 00:32:41,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Information,04-07-2026 00:22:09,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T18:52:09Z. Reason: RulesEngine.
Information,04-07-2026 00:21:29,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,04-07-2026 00:21:29,VSS,8231,"Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {3621eea1-cc98-433e-b0bf-9dcfd614b1b2}.
 Process command line: taskhostw.exe
 Process Caller Stack:
 Process[0]: taskhostw.exe
 Process[1]: svchost.exe
 Process[2]: services.exe
"
Information,03-07-2026 23:40:26,Chrome,256,Browser Events,[14920:20756:0703/234026.429:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,03-07-2026 23:40:19,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T18:10:19Z. Reason: RulesEngine.
Information,03-07-2026 23:39:49,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 23:39:47,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 23:39:47,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 23:25:14,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 23:20:48,SDSSnapshotProcess,276,(4),"The description for Event ID 276 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The system cannot find the file specified
"
Information,03-07-2026 23:20:30,SDSSnapshotProcess,272,(3),"The description for Event ID 272 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The system cannot find the file specified
"
Information,03-07-2026 23:06:31,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 23:03:30,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T17:33:30Z. Reason: RulesEngine.
Information,03-07-2026 23:03:00,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 23:01:39,DellTechHub,0,PowerEvent handled successfully by the service.
Information,03-07-2026 23:01:39,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,03-07-2026 22:56:39,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T17:26:39Z. Reason: RulesEngine.
Information,03-07-2026 22:56:09,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 22:41:16,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T17:11:16Z. Reason: RulesEngine.
Information,03-07-2026 22:40:45,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 22:26:00,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 22:15:18,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 22:12:07,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 21:55:47,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 21:49:51,SDSSnapshotProcess,264,(2),"The description for Event ID 264 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The system cannot find the file specified
"
Information,03-07-2026 21:48:47,SDSSnapshotProcess,274,(4),"The description for Event ID 274 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The system cannot find the file specified
"
Information,03-07-2026 21:48:44,VSS,8231,"Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {4f72eb16-d51c-48ff-9e6f-794e589b2249}.
 Process command line: ""C:\Program Files\Dell\SARemediation\agent\DellSupportAssistRemedationService.exe""
 Process Caller Stack:
 Process[0]: DellSupportAssistRemedationService.exe
 Process[1]: services.exe
 Process[2]: wininit.exe
"
Error,03-07-2026 21:48:44,VSS,8194,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {cc859194-dee9-49da-928a-dcc55a9cbbd4}"
Information,03-07-2026 21:48:43,SDSSnapshotProcess,256,(1),"The description for Event ID 256 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The system cannot find the file specified
"
Information,03-07-2026 21:48:31,Microsoft-Windows-Defrag,264,The storage optimizer couldn't complete defragmentation on OS (C:) because: The user cancelled the operation. (0x89000006)
Information,03-07-2026 21:47:27,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,03-07-2026 21:45:15,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,03-07-2026 21:45:13,ESENT,326,General,"svchost (22580,D,50,0) DS_Token_DB: The database engine attached a database (1, C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat). (Time=0 seconds) 
 
Saved Cache: 1 0 
Additional Data: lgposAttach = 0000000A:000B:0268,
dbv = 1568.300.620 (9620) 
 
Internal Timing Sequence: 
[1] 0.000017 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K)
[2] 0.001635 -0.000153 (1) WT +J(0) +M(C:0K, Fs:17, WS:4K # 8K, PF:4K # 4K, P:4K)
[3] 0.006073 -0.000484 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:6, WS:20K # 0K, PF:20K # 0K, P:20K)
[4] 0.002157 +J(0)
[5] -
[6] 0.000523 -0.000411 (2) CM -0.000303 (2) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[7] 0.000004 +J(0)
[8] 0.000442 -0.000168 (1) CM -0.000115 (1) WT +J(CM:1, PgRf:1, Rd:4/1, Dy:0/0, Lg:0/0) +M(C:16K, Fs:25, WS:100K # 64K, PF:208K # 168K, P:208K)
[9] -
[10] -
[11] -
[12] 0.000011 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:54/1) +M(C:0K, Fs:1, WS:4K # 4K, PF:20K # 16K, P:20K)
[13] 0.000597 -0.000320 (2) CM -0.000228 (2) WT +J(CM:2, PgRf:23, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:20, WS:72K # 76K, PF:-4K # 4K, P:-4K)
[14] 0.000623 -0.000376 (2) CM -0.000254 (2) WT +J(CM:2, PgRf:40, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:5, WS:20K # 16K, PF:68K # 60K, P:68K)
[15] 0.000006 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)
[16] 0.000009 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[17] 0.000056 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:36K # 36K, PF:0K # 0K, P:0K)
[18] 0.0 +J(0)
[19] 0.0 +J(0)
[20] 0.000024 +J(CM:0, PgRf:3, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K)."
Information,03-07-2026 21:45:13,ESENT,105,General,"svchost (22580,D,0,0) DS_Token_DB: The database engine started a new instance (0). (Time=0.057 seconds) 
 
Additional Data:
 lgposV2[] = 0000000A:0001:0000 - 0000000A:0008:0039 - 0000000A:0009:0000 - 0000000A:0009:0000 (00000000:0000:0000)
cReInits = 2
RBSOn = 0
 
 
Internal Timing Sequence: 
[1] 0.001340 +J(0) +M(C:0K, Fs:173, WS:668K # 668K, PF:3064K # 3064K, P:3064K)
[2] 0.000724 +J(0) +M(C:8K, Fs:185, WS:732K # 732K, PF:1280K # 1280K, P:1280K)
[3] 0.000027 +J(0) +M(C:0K, Fs:10, WS:32K # 32K, PF:72K # 72K, P:72K)
[4] 0.000325 +J(0) +M(C:0K, Fs:109, WS:436K # 436K, PF:192K # 192K, P:192K)
[5] 0.002261 +J(0) +M(C:0K, Fs:76, WS:304K # 304K, PF:20K # 20K, P:20K)
[6] 0.003862 +J(0) +M(C:0K, Fs:48, WS:192K # 192K, PF:20K # 20K, P:20K)
[7] 0.001408 -0.000281 (2) WT +J(0) +M(C:0K, Fs:39, WS:156K # 156K, PF:64K # 64K, P:64K)
[8] 0.019165 -0.002425 (12) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:32448/22) +M(C:0K, Fs:150, WS:372K # 372K, PF:248K # 252K, P:248K)
[9] 0.000657 +J(0) +M(C:0K, Fs:17, WS:68K # 68K, PF:8K # 4K, P:8K)
[10] 0.001210 -0.000144 (1) WT +J(0) +M(C:0K, Fs:2, WS:-52K # 8K, PF:-60K # 0K, P:-60K)
[11] 0.000051 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:4, WS:16K # 0K, PF:0K # 0K, P:0K)
[12] 0.000475 +J(0)
[13] 0.024318 -0.000395 (2) CM -0.002130 (17) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:75, WS:188K # 208K, PF:184K # 192K, P:184K)
[14] 0.000037 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K)
[15] 0.000012 +J(0)
[16] 0.001028 -0.000093 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K)."
Information,03-07-2026 21:45:13,ESENT,302,Logging/Recovery,"svchost (22580,U,98,0) DS_Token_DB: The database engine has successfully completed recovery steps."
Information,03-07-2026 21:45:13,ESENT,301,Logging/Recovery,"svchost (22580,R,98,0) DS_Token_DB: The database engine has finished replaying logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log. 
 
Processing Stats: 
[1] 0.011129 -0.001375 (8) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:32448/22) +M(C:0K, Fs:95, WS:228K # 164K, PF:168K # 104K, P:168K). 
Log record of type 'AttachDB ' was seen most frequently (2 times)"
Information,03-07-2026 21:45:13,ESENT,300,Logging/Recovery,"svchost (22580,R,98,0) DS_Token_DB: The database engine is initiating recovery steps."
Information,03-07-2026 21:45:13,ESENT,102,General,"svchost (22580,P,98,0) DS_Token_DB: The database engine (10.00.26200.0000) is starting a new instance (0)."
Information,03-07-2026 21:45:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsNotepad_11.2604.5.0_neutral_split.scale-150_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsNotepad_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:45:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsNotepad_11.2604.5.0_neutral_split.scale-100_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsNotepad_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:45:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsNotepad_11.2604.5.0_x64__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsNotepad_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:45:01,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T16:15:01Z. Reason: RulesEngine.
Information,03-07-2026 21:44:31,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:44:23,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsAlarms_11.2512.0.0_neutral_split.scale-100_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsAlarms_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:44:23,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsAlarms_11.2512.0.0_neutral_split.scale-150_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsAlarms_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:44:23,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.WindowsAlarms_11.2512.0.0_x64__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.WindowsAlarms_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:43:06,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T16:13:06Z. Reason: RulesEngine.
Information,03-07-2026 21:42:36,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:34:56,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.VP9VideoExtensions_1.2.13.0_x64__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.VP9VideoExtensions_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,03-07-2026 21:27:10,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,03-07-2026 21:26:31,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:56:31Z. Reason: RulesEngine.
Information,03-07-2026 21:26:01,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:25:36,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:55:36Z. Reason: RulesEngine.
Information,03-07-2026 21:24:59,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,03-07-2026 21:17:21,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-09T15:47:21Z. Reason: RulesEngine.
